"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"FRA","France","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2021-Q3","Q3-2021","PC","Percentage","0","Units",,,23.2,,
"FRA","France","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2021-Q4","Q4-2021","PC","Percentage","0","Units",,,23.5,,
"FRA","France","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2022-Q1","Q1-2022","PC","Percentage","0","Units",,,24,,
"FRA","France","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2022-Q2","Q2-2022","PC","Percentage","0","Units",,,23.4,,
"FRA","France","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2022-Q3","Q3-2022","PC","Percentage","0","Units",,,22.9,,
"FRA","France","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2022-Q4","Q4-2022","PC","Percentage","0","Units",,,23.3,,
"FRA","France","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2023-Q1","Q1-2023","PC","Percentage","0","Units",,,23.5,,
"FRA","France","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2023-Q2","Q2-2023","PC","Percentage","0","Units",,,23.5,,
"FRA","France","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2010-Q1","Q1-2010","PC","Percentage","0","Units",,,29.04685,"E","Estimated value"
"FRA","France","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2010-Q2","Q2-2010","PC","Percentage","0","Units",,,29.05055,"E","Estimated value"
"FRA","France","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2010-Q3","Q3-2010","PC","Percentage","0","Units",,,28.89315,"E","Estimated value"
"FRA","France","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2010-Q4","Q4-2010","PC","Percentage","0","Units",,,29.12015,"E","Estimated value"
"FRA","France","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2011-Q1","Q1-2011","PC","Percentage","0","Units",,,29.33259,"E","Estimated value"
"FRA","France","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2011-Q2","Q2-2011","PC","Percentage","0","Units",,,29.23927,"E","Estimated value"
"FRA","France","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2011-Q3","Q3-2011","PC","Percentage","0","Units",,,29.12138,"E","Estimated value"
"FRA","France","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2011-Q4","Q4-2011","PC","Percentage","0","Units",,,29.02077,"E","Estimated value"
"FRA","France","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2012-Q1","Q1-2012","PC","Percentage","0","Units",,,29.06646,"E","Estimated value"
"FRA","France","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2012-Q2","Q2-2012","PC","Percentage","0","Units",,,28.70777,"E","Estimated value"
"FRA","France","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2012-Q3","Q3-2012","PC","Percentage","0","Units",,,28.51404,"E","Estimated value"
"FRA","France","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2012-Q4","Q4-2012","PC","Percentage","0","Units",,,28.09582,"E","Estimated value"
"FRA","France","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2013-Q1","Q1-2013","PC","Percentage","0","Units",,,28.3863,"E","Estimated value"
"FRA","France","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2013-Q2","Q2-2013","PC","Percentage","0","Units",,,28.14684,"E","Estimated value"
"FRA","France","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2013-Q3","Q3-2013","PC","Percentage","0","Units",,,27.96244,"E","Estimated value"
"FRA","France","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2013-Q4","Q4-2013","PC","Percentage","0","Units",,,28.11063,"E","Estimated value"
"FRA","France","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2014-Q1","Q1-2014","PC","Percentage","0","Units",,,28.12553,"E","Estimated value"
"FRA","France","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2014-Q2","Q2-2014","PC","Percentage","0","Units",,,28.14211,"E","Estimated value"
"FRA","France","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2014-Q3","Q3-2014","PC","Percentage","0","Units",,,28.03589,"E","Estimated value"
"FRA","France","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2014-Q4","Q4-2014","PC","Percentage","0","Units",,,27.83973,"E","Estimated value"
"FRA","France","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,28.04985,"E","Estimated value"
"FRA","France","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,27.87142,"E","Estimated value"
"FRA","France","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,27.53785,"E","Estimated value"
"FRA","France","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,27.6934,"E","Estimated value"
"FRA","France","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,27.70229,"E","Estimated value"
"FRA","France","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,27.80743,"E","Estimated value"
"FRA","France","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,27.53254,"E","Estimated value"
"FRA","France","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,27.60877,"E","Estimated value"
"FRA","France","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,28.12147,"E","Estimated value"
"FRA","France","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,27.49607,"E","Estimated value"
"FRA","France","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,27.35894,"E","Estimated value"
"FRA","France","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,27.31348,"E","Estimated value"
"FRA","France","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2018-Q1","Q1-2018","PC","Percentage","0","Units",,,27.40382,"E","Estimated value"
"FRA","France","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2018-Q2","Q2-2018","PC","Percentage","0","Units",,,27.39919,"E","Estimated value"
"FRA","France","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2018-Q3","Q3-2018","PC","Percentage","0","Units",,,27.00163,"E","Estimated value"
"FRA","France","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2018-Q4","Q4-2018","PC","Percentage","0","Units",,,27.13651,"E","Estimated value"
"FRA","France","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2019-Q1","Q1-2019","PC","Percentage","0","Units",,,27.48428,"E","Estimated value"
"FRA","France","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2019-Q2","Q2-2019","PC","Percentage","0","Units",,,27.58115,"E","Estimated value"
"FRA","France","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2019-Q3","Q3-2019","PC","Percentage","0","Units",,,27.588,"E","Estimated value"
"FRA","France","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2019-Q4","Q4-2019","PC","Percentage","0","Units",,,27.10832,"E","Estimated value"
"FRA","France","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2020-Q1","Q1-2020","PC","Percentage","0","Units",,,27.59972,"E","Estimated value"
"FRA","France","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2020-Q2","Q2-2020","PC","Percentage","0","Units",,,29.7356,"E","Estimated value"
"FRA","France","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2020-Q3","Q3-2020","PC","Percentage","0","Units",,,27.32325,"E","Estimated value"
"FRA","France","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2020-Q4","Q4-2020","PC","Percentage","0","Units",,,27.53692,"E","Estimated value"
"FRA","France","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2021-Q1","Q1-2021","PC","Percentage","0","Units",,,27.8,,
"FRA","France","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2021-Q2","Q2-2021","PC","Percentage","0","Units",,,27.2,,
"FRA","France","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2021-Q3","Q3-2021","PC","Percentage","0","Units",,,26.2,,
"FRA","France","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2021-Q4","Q4-2021","PC","Percentage","0","Units",,,26.7,,
"FRA","France","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2022-Q1","Q1-2022","PC","Percentage","0","Units",,,26.9,,
"FRA","France","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2022-Q2","Q2-2022","PC","Percentage","0","Units",,,26.5,,
"FRA","France","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2022-Q3","Q3-2022","PC","Percentage","0","Units",,,25.9,,
"FRA","France","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2022-Q4","Q4-2022","PC","Percentage","0","Units",,,26.4,,
"FRA","France","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2023-Q1","Q1-2023","PC","Percentage","0","Units",,,26.5,,
"FRA","France","LRIN64TT","Inactivity rate, Aged 15-64, All persons","ST","Level, rate or quantity series","Q","Quarterly","2023-Q2","Q2-2023","PC","Percentage","0","Units",,,26.2,,
"DEU","Germany","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2010-Q1","Q1-2010","PC","Percentage","0","Units",,,30.57852,,
"DEU","Germany","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2010-Q2","Q2-2010","PC","Percentage","0","Units",,,30.47979,,
"DEU","Germany","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2010-Q3","Q3-2010","PC","Percentage","0","Units",,,30.27666,,
"DEU","Germany","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2010-Q4","Q4-2010","PC","Percentage","0","Units",,,29.94219,"B","Break"
"DEU","Germany","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2011-Q1","Q1-2011","PC","Percentage","0","Units",,,29.86929,,
"DEU","Germany","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2011-Q2","Q2-2011","PC","Percentage","0","Units",,,29.41682,,
"DEU","Germany","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2011-Q3","Q3-2011","PC","Percentage","0","Units",,,28.95029,,
"DEU","Germany","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2011-Q4","Q4-2011","PC","Percentage","0","Units",,,28.91434,,
"DEU","Germany","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2012-Q1","Q1-2012","PC","Percentage","0","Units",,,29.82577,,
"DEU","Germany","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2012-Q2","Q2-2012","PC","Percentage","0","Units",,,29.39697,,
"DEU","Germany","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2012-Q3","Q3-2012","PC","Percentage","0","Units",,,29.11655,,
"DEU","Germany","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2012-Q4","Q4-2012","PC","Percentage","0","Units",,,28.88785,,
"DEU","Germany","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2013-Q1","Q1-2013","PC","Percentage","0","Units",,,28.82863,,
"DEU","Germany","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2013-Q2","Q2-2013","PC","Percentage","0","Units",,,28.68852,,
"DEU","Germany","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2013-Q3","Q3-2013","PC","Percentage","0","Units",,,28.37829,,
"DEU","Germany","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2013-Q4","Q4-2013","PC","Percentage","0","Units",,,28.42074,,
"DEU","Germany","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2014-Q1","Q1-2014","PC","Percentage","0","Units",,,28.56108,,
"DEU","Germany","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2014-Q2","Q2-2014","PC","Percentage","0","Units",,,28.3209,,
"DEU","Germany","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2014-Q3","Q3-2014","PC","Percentage","0","Units",,,28.03032,,
"DEU","Germany","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2014-Q4","Q4-2014","PC","Percentage","0","Units",,,28.13007,,
"DEU","Germany","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,28.15846,,
"DEU","Germany","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,28.17692,,
"DEU","Germany","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,28.19093,,
"DEU","Germany","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,27.86284,,
"DEU","Germany","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,27.85794,,
"DEU","Germany","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,28.05213,,
"DEU","Germany","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,27.1554,,
"DEU","Germany","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,27.06651,,
"DEU","Germany","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,27.4422,,
"DEU","Germany","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,27.67115,,
"DEU","Germany","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,26.89531,,
"DEU","Germany","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,26.4824,,
"DEU","Germany","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2018-Q1","Q1-2018","PC","Percentage","0","Units",,,27.12724,,
"DEU","Germany","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2018-Q2","Q2-2018","PC","Percentage","0","Units",,,27.35056,,
"DEU","Germany","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2018-Q3","Q3-2018","PC","Percentage","0","Units",,,26.59605,,
"DEU","Germany","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2018-Q4","Q4-2018","PC","Percentage","0","Units",,,26.2376,,
"DEU","Germany","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2019-Q1","Q1-2019","PC","Percentage","0","Units",,,26.49239,,
"DEU","Germany","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2019-Q2","Q2-2019","PC","Percentage","0","Units",,,26.60209,,
"DEU","Germany","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2019-Q3","Q3-2019","PC","Percentage","0","Units",,,25.85065,,
"DEU","Germany","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2019-Q4","Q4-2019","PC","Percentage","0","Units",,,25.96151,"B","Break"
"DEU","Germany","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2021-Q1","Q1-2021","PC","Percentage","0","Units",,,26.8,,
"DEU","Germany","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2021-Q2","Q2-2021","PC","Percentage","0","Units",,,26.1,,
"DEU","Germany","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2021-Q3","Q3-2021","PC","Percentage","0","Units",,,24.9,,
"DEU","Germany","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2021-Q4","Q4-2021","PC","Percentage","0","Units",,,24.6,,
"DEU","Germany","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2022-Q1","Q1-2022","PC","Percentage","0","Units",,,25,,
"DEU","Germany","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2022-Q2","Q2-2022","PC","Percentage","0","Units",,,24.8,,
"DEU","Germany","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2022-Q3","Q3-2022","PC","Percentage","0","Units",,,24.5,,
"DEU","Germany","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2022-Q4","Q4-2022","PC","Percentage","0","Units",,,24.2,,
"DEU","Germany","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2023-Q1","Q1-2023","PC","Percentage","0","Units",,,24.5,,
"DEU","Germany","LRIN64FE","Inactivity rate, Aged 15-64, Females","ST","Level, rate or quantity series","Q","Quarterly","2023-Q2","Q2-2023","PC","Percentage","0","Units",,,23.9,,
"DEU","Germany","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2010-Q1","Q1-2010","PC","Percentage","0","Units",,,19.0831,,
"DEU","Germany","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2010-Q2","Q2-2010","PC","Percentage","0","Units",,,19.16717,,
"DEU","Germany","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2010-Q3","Q3-2010","PC","Percentage","0","Units",,,18.85033,,
"DEU","Germany","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2010-Q4","Q4-2010","PC","Percentage","0","Units",,,18.91007,"B","Break"
"DEU","Germany","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2011-Q1","Q1-2011","PC","Percentage","0","Units",,,18.99897,,
"DEU","Germany","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2011-Q2","Q2-2011","PC","Percentage","0","Units",,,18.87014,,
"DEU","Germany","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2011-Q3","Q3-2011","PC","Percentage","0","Units",,,18.66149,,
"DEU","Germany","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2011-Q4","Q4-2011","PC","Percentage","0","Units",,,18.283,,
"DEU","Germany","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2012-Q1","Q1-2012","PC","Percentage","0","Units",,,19.05069,,
"DEU","Germany","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2012-Q2","Q2-2012","PC","Percentage","0","Units",,,19.07912,,
"DEU","Germany","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2012-Q3","Q3-2012","PC","Percentage","0","Units",,,18.42857,,
"DEU","Germany","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2012-Q4","Q4-2012","PC","Percentage","0","Units",,,18.59659,,
"DEU","Germany","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2013-Q1","Q1-2013","PC","Percentage","0","Units",,,19.06275,,
"DEU","Germany","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2013-Q2","Q2-2013","PC","Percentage","0","Units",,,18.75764,,
"DEU","Germany","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2013-Q3","Q3-2013","PC","Percentage","0","Units",,,18.62252,,
"DEU","Germany","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2013-Q4","Q4-2013","PC","Percentage","0","Units",,,18.50928,,
"DEU","Germany","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2014-Q1","Q1-2014","PC","Percentage","0","Units",,,18.97619,,
"DEU","Germany","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2014-Q2","Q2-2014","PC","Percentage","0","Units",,,19.27778,,
"DEU","Germany","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2014-Q3","Q3-2014","PC","Percentage","0","Units",,,18.47648,,
"DEU","Germany","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2014-Q4","Q4-2014","PC","Percentage","0","Units",,,18.60916,,
"DEU","Germany","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,19.20329,,
"DEU","Germany","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,19.82171,,
"DEU","Germany","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,19.0202,,
"DEU","Germany","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,18.73201,,
"DEU","Germany","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,19.4816,,
"DEU","Germany","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,19.52361,,
"DEU","Germany","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,18.77399,,
"DEU","Germany","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,18.78625,,
"DEU","Germany","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,19.34214,,
"DEU","Germany","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,19.14444,,
"DEU","Germany","LRIN64MA","Inactivity rate, Aged 15-64, Males","ST","Level, rate or quantity series","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,18.69071,,
